591.769989,329.3479919
586.7442474,320.717453
581.0932007,312.478302
575.1110535,304.4755402
568.9042358,296.6454468
562.5244293,288.9555893
555.9980927,281.3896027
549.3388672,273.9403
542.5514679,266.6076355
535.6327362,259.3987503
528.5715942,252.3294144
521.345108,245.429245
513.9104309,238.754364
506.1814575,232.4238815
497.9414368,226.7846451
493.1193085,220.5284119
495.6269379,210.8575706
497.5863495,201.0609703
498.9849548,191.1687431
499.8156586,181.212738
500.0770874,171.2255707
499.7635651,161.2399712
498.8401642,151.2924461
497.2659607,141.4271927
495.0043335,131.6968079
492.0248871,122.1619568
488.3047333,112.8912697
483.8296814,103.9607925
478.5927734,95.45506287
472.5887909,87.47299767
465.7928314,80.15525627
458.223114,77.8387661
451.3427429,85.07632446
445.2511902,92.99203682
439.8952179,101.4235916
435.2648468,110.2747555
431.3561859,119.4677315
428.1623688,128.9330597
425.6696625,138.6069336
423.8575592,148.431263
422.6982269,158.3540344
422.1587982,168.3299179
422.2044373,178.3203812
422.8233795,188.2917557
424.0121002,198.2114143
425.7634583,208.047348
428.0644989,217.7694473
422.0479279,222.3559189
415.7189331,220.1214828
413.2033844,210.45261
410.1522522,200.9393082
406.5684204,191.613575
402.4597168,182.506916
397.8377686,173.6497498
392.7187805,165.0701599
387.1117477,156.8014832
381.0055466,148.8945084
374.3901062,141.4087791
367.2631836,134.4086571
359.6320114,127.9623146
351.5150375,122.1400299
342.94133,117.0145302
333.9514008,112.6611404
324.5935669,109.1695309
314.9214096,106.684269
308.1235733,110.0869179
306.2503357,119.8962784
305.3795776,129.8465958
305.3968124,139.835537
306.2460327,149.7885895
307.8835907,159.6428795
310.2663651,169.3442192
313.3489685,178.8465462
317.0825577,188.1127586
321.4159317,197.1142349
326.2975235,205.8308678
331.6778488,214.2489929
337.5298996,222.3463516
343.8342438,230.0966568
350.5689087,237.4760361
357.7088089,244.4643478
365.2268906,251.0439682
373.095665,257.2001572
380.7300644,263.1010742
377.7938995,272.6471176
371.8725891,272.5800552
363.5384521,267.0702744
354.9248734,262.0081177
346.0599823,257.4004059
336.9702606,253.253685
327.6822357,249.5726242
318.2214508,246.3613205
308.61306,243.6227264
298.8818283,241.3592682
289.0521774,239.5712433
279.1477737,238.2585373
269.1921005,237.4196167
259.2077255,237.0514832
249.2171707,237.1501541
239.2420883,237.7160187
229.3051376,238.7533798
219.4291382,240.2649384
209.6374817,242.2511292
199.9546013,244.7130966
190.4046898,247.6486893
181.0129128,251.0563736
171.8047562,254.9330139
162.8061295,259.2739639
154.0439034,264.0738678
145.5454292,269.3267746
137.3391113,275.024971
129.453537,281.1595078
121.9191017,287.7205429
114.7665501,294.695694
108.0279484,302.0715256
101.7351227,309.8310089
95.92151833,317.9556732
90.61984253,326.4232712
85.86211014,335.2079391
79.27562904,337.3428574
69.50605392,335.6188965
59.91335011,338.115036
52.15889931,344.3108444
47.32365608,352.9852371
46.15491962,362.8417816
48.89915562,372.3833618
55.02856255,380.1968384
63.69694996,385.0200424
69.83750916,389.0910263
67.89340115,398.8840332
66.9626646,408.8321991
66.26050091,418.7993622
65.75492954,428.7783813
65.44372177,438.7653198
65.3365078,448.7565613
65.44646549,458.7476654
65.79753017,468.7333221
66.41775703,478.705658
67.34498024,488.654007
68.62902451,498.5624847
70.33610535,508.4065552
72.55578995,518.147583
75.41056442,527.7206116
79.0701561,537.0139923
83.76596451,545.8254395
89.78408051,553.783844
97.35901642,560.2608795
106.3839016,564.4679108
116.2290077,565.9886017
126.2210159,566
136.2129898,566
146.2050552,566
156.1970291,566
166.189003,566
176.1810684,566
186.1729507,566
196.1650162,566
206.1568985,566
216.1489639,566
226.1410294,566
236.1329117,566
246.1249771,566
256.1168594,566
266.1089249,566
276.1009903,566
286.0928726,566
296.084938,566
301.415596,561.7408295
297.8159714,552.4902496
291.1748734,545.0780487
282.8695297,539.5537567
273.7573776,535.4721069
264.2368774,532.4519653
254.4946365,530.2419281
244.6263275,528.6846619
234.6858292,527.6844025
224.7069931,527.1898804
220.1810608,526.0540771
229.2045441,521.7688141
237.8543777,516.7720947
246.0748062,511.0966949
253.8137131,504.7804718
261.0210876,497.8639374
267.6495056,490.390625
273.6546555,482.407959
278.9947891,473.9659271
283.6317062,465.1182251
287.5322876,455.9220734
290.6684494,446.4379425
293.0189514,436.7290039
294.5714798,426.8614044
295.3220749,416.9002838
295.2767792,406.9110565
294.4346771,396.9573059
292.7920609,387.1039429
290.3541031,377.4168167
287.1347427,367.9606323
283.155632,358.7982407
278.4457703,349.9890823
273.0375214,341.5902634
266.9698181,333.655159
260.2833786,326.2338486
253.0219421,319.3740768
245.2329559,313.1195602
236.9658813,307.512207
228.2735901,302.5903091
219.2112885,298.3878784
209.838028,294.9344406
200.2152634,292.2534332
190.4068756,290.3612442
181.8541222,289.2648087
191.8393555,288.9732361
201.8164864,289.4611435
211.7225266,290.748558
221.4919128,292.8338547
231.0589676,295.7063446
240.3609543,299.3478317
249.3365784,303.7321091
257.9280701,308.8283005
266.0809097,314.6006088
273.7433243,321.009346
280.8669281,328.0121918
287.4059906,335.5637589
293.317482,343.6162338
298.5613251,352.1184616
303.100853,361.0164948
306.9040222,370.2533875
309.943985,379.7688293
312.2004852,389.499855
313.6610489,399.3817825
314.3223343,409.3490601
314.206131,419.3382874
313.349678,429.2908936
311.7187119,439.1460876
309.2837524,448.8340607
306.0270386,458.2769012
301.9468079,467.3940887
297.0582352,476.1043701
291.3943939,484.3319397
285.0044022,492.0090942
277.9496918,499.0803528
270.3016052,505.505661
262.1351242,511.2582397
253.5266037,516.3255463
244.5490112,520.7070313
244.9979858,522.6557312
254.976181,523.1535492
264.9048462,524.2608795
274.7372894,526.0275269
284.4027634,528.5489349
293.7824554,531.9786377
302.6614685,536.5431366
310.6337433,542.5389709
316.9803848,550.2164459
322.560112,556.0634613
331.9408798,552.6261139
341.1307831,548.7065125
350.1040726,544.3131256
358.8353882,539.4574432
367.2999191,534.1500397
375.4713669,528.401947
383.3242111,522.2254333
390.831398,515.6330414
397.9648438,508.6383209
404.6946106,504.9378967
411.2626953,512.4676514
417.8309174,519.9975891
424.3991394,527.5275269
430.9672699,535.0573273
437.5354919,542.587265
444.1035767,550.1170654
450.6717987,557.6469574
457.2400208,565.1768951
466.8576355,566
476.8497009,566
486.8415833,566
496.8336487,566
506.8257141,566
516.8175964,566
526.8096619,566
530.3993988,558.8936768
528.8008423,549.0879211
523.4002838,540.7749329
515.2272797,535.1046143
505.8379974,531.7388611
496.0085297,529.9884186
486.0378418,529.4109955
478.1047974,527.1965179
476.2844543,517.3718567
474.4640656,507.5470123
472.6437225,497.7223511
478.8747559,491.1739502
486.4937744,484.7159119
493.4033966,477.5046692
499.4949493,469.5905762
504.687088,461.0595093
508.9325714,452.0193634
512.2222443,442.5890198
514.5783539,432.8826447
516.0411835,423.0015869
516.6562805,413.0315857
516.4580231,403.0442123
515.4397278,393.1072845
518.6825256,387.3873444
528.6263428,386.4481049
538.4341125,384.5581131
548.0250854,381.7683182
557.3171387,378.104332
566.2127228,373.5625153
574.5723572,368.1003418
582.1690369,361.6222305
588.5776825,353.9773483
592.9320679,345.0261688
593.6643524,335.1475372
517.1840363,321.2551651
510.1263275,314.6090088
510.4627838,304.9200287
517.9642944,298.7801819
527.5258789,300.3759003
532.6324158,308.6142731
529.8119965,317.8879013
